Word,DensityAtRadius0.550,DensityAtRadius0.525,DensityAtRadius0.500,DensityAtRadius0.475,DensityAtRadius0.450,DensityAtRadius0.425,DensityAtRadius0.400,DensityAtRadius0.375,DensityAtRadius0.350,GrowthAtRadius0.550,GrowthAtRadius0.525,GrowthAtRadius0.500,GrowthAtRadius0.475,GrowthAtRadius0.450,GrowthAtRadius0.425,GrowthAtRadius0.400,GrowthAtRadius0.375,GrowthAtRadius0.350,IsNeologism
fairness,9,18,32,61,104,210,411,827,1609,-0.2674726759735476,-0.5062280247199465,-0.3852140813574698,-0.32110693782410704,-0.14438505033202753,-0.05568238266752969,0.01971648614884771,0.10592126283014765,0.16561628965266117,0
cluster,1,5,15,53,131,310,655,1266,2193,0.5211558307533539,0.2816370283341141,0.16017572445299377,0.16931156042591752,0.15910983552920271,0.1526420968663007,0.1547602409911202,0.18237326409313093,0.1953796703258052,0
resource,1,1,1,6,25,98,301,764,1563,0.24565892237182532,0.24565892237182532,0.24565892237182532,0.31553181840441463,0.4552376406099118,0.44952926962674106,0.452158468244741,0.39513142960600717,0.3884514290046516,0
hamlet,0,0,0,0,2,5,14,42,113,NaN,NaN,NaN,NaN,-0.24393376406581985,-0.02028244068181777,0.14899572618053156,0.21539175021386237,0.20257446114824726,0
partnership,3,4,7,14,28,63,151,352,859,0.06875646365356843,0.2854482112784549,0.3188188133884958,0.3525662573691428,0.3169910752057472,0.36833319155119343,0.373539207208422,0.35767920868718944,0.3671309366400856,0
canon,0,0,0,1,2,2,9,23,76,NaN,NaN,NaN,0.11687050209397447,0.4904950046489002,0.4904950046489002,0.041548067437458834,0.024048717667934618,0.05492769997434867,0
livestock,40,81,138,242,413,740,1216,2020,3171,0.5216035989060422,0.5255459639728193,0.5263581022471722,0.5043233972171719,0.4837919428112612,0.4725233601165031,0.4622247434147437,0.44160128954861994,0.41704366132225035,0
extinction,7,8,20,31,55,130,333,735,1548,-0.24859943026200987,-0.3030508172687323,-0.1924353254998111,0.043112176893509616,-0.025736936419379814,0.015213775407203063,0.09521204870173135,0.17010910496096332,0.18826390216198483,0
option,0,0,9,29,97,242,502,1024,1846,NaN,NaN,0.5009196862666694,0.462828630739043,0.39800535926518305,0.395115891243488,0.40622637307597664,0.3980170456913136,0.40047472617178903,0
attainment,24,65,162,357,700,1263,1986,3077,4488,0.14301377382725367,0.24936351492629438,0.3060044523857418,0.300526922590178,0.28444740905258353,0.2743068250931149,0.2703932089791366,0.2665401007269919,0.26697163566771276,0
rivalry,10,12,16,26,42,83,210,482,987,-0.3612361724577832,-0.3333658850288888,-0.18106321155004357,-0.059493291944084585,0.06669793944949444,0.146895652903381,0.234616937230356,0.2417263258640855,0.2768038062588814,0
sector,1,3,6,24,97,259,611,1222,2158,0.03199174406604747,0.5819531859967099,0.6270636570599504,0.5789404404178348,0.5503408716438569,0.5261936510282678,0.5147853859450793,0.5024487867136469,0.47573807681193087,0
accession,1,2,4,9,19,40,92,195,383,-0.2198142414860681,-0.26065572111108215,-0.5121648058599786,-0.11040673567342914,-0.049339136063235194,-0.039415577749556244,-0.08087129467856934,-0.0051664240181798745,0.057033266930998576,0
neighbourhood,2,2,3,3,6,18,56,164,427,-0.37048503611971106,-0.37048503611971106,-0.30994152046783624,-0.30994152046783624,-0.22786047443766377,-0.1299811160712621,-0.006396005443149689,0.013462852577620612,0.010916957173322731,0
specialist,28,51,82,134,203,336,607,1087,1857,0.748054799764386,0.7371795359360845,0.7323471803976502,0.6950638539405943,0.6541238708203467,0.6256297551829639,0.5930200620419203,0.5649865934299285,0.5318683100649039,0
hedge,8,14,26,58,108,202,388,681,1235,-0.01283404521091723,-0.005850197298749186,0.043192517812417765,0.07836933902564187,0.05859285803908477,0.03963505600294248,0.06418490396461496,0.10627881720477143,0.1374156523407762,0
reproduction,0,0,2,20,125,409,984,1950,3191,NaN,NaN,0.017609997448841563,0.3367212554578086,0.38285852754298677,0.390390602421623,0.39494728917355004,0.3730933811266864,0.3572801289686371,0
rotation,5,15,31,77,193,415,780,1471,2514,0.2227909338957977,0.26853570120338954,0.29492606107094255,0.3515455908328305,0.3794604126486507,0.3621737149648485,0.3670860004588595,0.37069281136620275,0.3668585535786493,0
spectrum,23,49,104,223,464,882,1560,2519,3776,0.5204896942038009,0.496365632402538,0.4686204433341843,0.45245846716881255,0.4381530556727079,0.4250669816096743,0.41523665618336425,0.4091150820844973,0.39623452839216483,0
fervor,12,24,44,79,153,318,544,1017,1760,-0.6067169556873306,-0.5192697354660125,-0.34225109651626495,-0.23170667554243055,-0.17351250294751416,-0.04280805182610665,-0.014304092847793118,0.05557739059783506,0.10024836350960142,0
bias,3,4,5,12,52,152,422,974,1932,-0.33271012035239267,-0.18278456853539254,-0.009092208853572713,0.29082808759055595,0.2967536778287055,0.322416480190082,0.374186364877523,0.3360641857331099,0.3339905118062031,0
arithmetic,16,21,30,53,84,162,289,564,1036,0.12131205701200666,0.12373583467923013,0.15605084575680792,0.11588762733107452,0.17041054768418049,0.19499006356452606,0.25405489688405675,0.2843624862507989,0.3022414452696746,0
trustee,6,16,31,79,183,368,679,1167,1988,0.053238761790920464,0.23427691592610184,0.3601113196058002,0.37404317357927125,0.33372321611560635,0.35829916855161864,0.3594770378129787,0.3585454769816076,0.3545141629652223,0
ox,3,4,11,25,53,98,177,369,807,0.48056415548675613,0.4628482972136223,0.30256121587390944,0.20846472866295115,0.16966684678094476,0.18605735417118985,0.16844145347384157,0.14124720102798083,0.1652955829327675,0
commentary,1,4,9,15,34,77,167,369,836,-0.8142414860681115,-0.1465193975418201,-0.2512887238079012,-0.24431748733482195,-0.10850669261590588,0.09402550235641007,0.20671517162484435,0.27375404455611096,0.2908459002435289,0
polo,8,11,25,39,70,133,220,394,740,0.8275460206410683,0.817004530944221,0.6217760066915051,0.6116824219333966,0.603563093502752,0.6273421108938259,0.6078922677224647,0.5782515189303513,0.5215946338921478,0
photo,2,4,4,6,12,38,94,262,606,0.7419817670922707,0.7929151104611215,0.7929151104611215,0.781153822896946,0.7837102586179382,0.5688084674655028,0.5485227814579661,0.542885403702981,0.5098732157801162,0
musician,30,49,89,177,297,508,842,1328,2157,0.4720901267721154,0.3724825867845146,0.3493533496025719,0.2908980311989722,0.312770589803527,0.3007052728919079,0.29358064931131256,0.2957925351154843,0.2852251746895505,0
basketball,51,72,110,172,239,327,468,669,1040,0.7868134847090044,0.7577848747961888,0.757205529166192,0.7275388409621903,0.7043518476334357,0.6802702136334541,0.6546713943343155,0.6350390049558308,0.6040522377366506,0
classroom,9,11,28,48,92,166,296,563,1105,0.3489391522518234,0.429961198989198,0.5067363011702976,0.5311640641181699,0.5251891811317065,0.4949660148325555,0.4953371039289434,0.4851057879309404,0.4678608873869863,0
proximity,1,1,1,5,7,9,17,38,151,0.07533539731682146,0.07533539731682146,0.07533539731682146,-0.02456140350877194,-0.012236473536783159,0.09727074166215477,0.2862379274214688,0.2866186413931658,0.22490796776858862,0
subsidiary,14,28,70,120,229,434,800,1349,2279,0.5732993325517334,0.58193527422376,0.5674514157808102,0.5754561795813758,0.5545531979982073,0.530637525714662,0.5111624616131107,0.4918449653006051,0.4800499959762813,0
metaphysics,116,193,307,470,744,1140,1703,2502,3516,0.3796283118029873,0.34908399815207675,0.3239738417880654,0.2973145724113538,0.3088491778788734,0.29312865583622383,0.2812587879156272,0.26219242170202484,0.25311136794812494,0
jurisprudence,21,44,105,247,552,1038,1792,2730,4057,0.3143635914683436,0.2893485008491884,0.3463349233317286,0.3347521675731054,0.2846984574965749,0.27998512243928564,0.27091330553628606,0.2686254321121455,0.2529231610205272,0
meditation,4,6,9,13,20,33,64,173,446,-0.4553980655704935,-0.45292927330455424,-0.42390865160028407,-0.4922881284576838,-0.40177992303249654,-0.37106770980135295,-0.28669850522594537,-0.0750828002898175,0.020074915052356944,0
curriculum,13,32,72,122,247,442,855,1545,2548,0.6563847053187797,0.5139114944897802,0.4582060976590277,0.49077196768280135,0.4838134302069193,0.47184842111122416,0.4728392736767862,0.44189138710950693,0.42022582001034803,0
evasion,7,18,38,89,159,352,721,1411,2432,-0.24102047079907116,-0.08287835454269438,0.04546410318145737,0.05265735727815576,0.051434819507833435,0.1316792399374297,0.17720440185830255,0.19448172773139047,0.1969574945899708,0
album,1,5,9,23,53,124,266,538,1109,0.6242650307006157,0.5447227047730901,0.4779833995394194,0.32169541001618557,0.433265425174039,0.4373546001201322,0.43137737836635437,0.3892928425197988,0.37782700071350017,0
sub,1,3,5,7,9,28,159,461,1087,0.7141737643041228,-0.16499477250712033,-0.3121071378826524,-0.3441333461667285,-0.29112415136247277,-0.03807210531125196,-0.03636368051832058,-0.002422462565819751,0.029879465832067065,0
segment,2,4,6,23,71,193,503,1137,2200,-0.08059258023705873,0.27884570728392366,0.30367204904539974,0.4135391664171269,0.34512437501194526,0.3497244809476334,0.35836925832806404,0.3911489635744642,0.41438447045700605,0
supporter,6,12,20,41,96,169,314,571,1049,-0.15206053346641463,0.023761588374081377,0.19305618190056295,0.27211503367743967,0.3509641002580284,0.39097938435207896,0.40194726456159025,0.40602233438092444,0.4044973077910132,0
autobiography,14,29,44,88,200,344,617,1087,1854,-0.057965022301558554,0.12471556816478133,0.1606883448346036,0.18615615239897895,0.21187405728932066,0.25173842880859776,0.2654401557946623,0.29415115268969955,0.2948462851188845,0
flexibility,10,25,79,208,491,934,1692,2796,4274,0.22730247340449555,0.3387834823657559,0.3351923824462417,0.3628649086943182,0.39333738920893946,0.39113824330058883,0.3805319788160091,0.37720995118007106,0.36092410018277266,0
schoolboy,2,3,3,4,16,44,108,251,571,0.013939082910744194,0.2848345176061308,0.2848345176061308,0.14178882232961015,0.11072735019574179,0.19732686566191815,0.25661220426587217,0.2575850678050594,0.2724727623004494,0
magnet,6,13,29,66,127,255,447,765,1379,0.2376320583882459,0.38812622566008276,0.4417595983164908,0.4322202418016619,0.43706711535410236,0.41189734571201375,0.4096092218292769,0.3947620474367318,0.3643344212829852,0
builder,3,14,26,56,91,168,329,686,1237,0.9140006879944961,0.6181849704150556,0.46296175170824266,0.35312551498008127,0.30502991557560677,0.34003560138566125,0.3435635490819276,0.36373660259880397,0.38011713535752195,0
surveillance,1,5,10,22,56,92,222,490,995,0.6738906088751291,0.5180562831464001,0.4457348821886667,0.48356195680175573,0.482311451195471,0.4961377596652885,0.47728432879337185,0.4618355511084926,0.4357991905776096,0
contingency,1,1,3,7,15,62,212,522,1196,0.8516712069800014,0.8516712069800014,0.43662518044844223,0.1758724713468736,0.3645787474693538,0.4202057290395978,0.3734397033217673,0.39271717508310294,0.38654931434141304,0
pregnancy,66,129,251,412,621,904,1315,1929,2858,0.6712730708893506,0.6172707361169868,0.5850045056432879,0.5803282031624174,0.5524044392114429,0.5168547302645286,0.48372058087793907,0.4475475138541409,0.4129487413171878,0
dedication,1,4,8,9,12,38,111,305,807,0.8416206025312319,-0.10245589215155108,0.14462666024432447,0.08114891258326301,-0.04352612193720012,0.030412128678612222,0.13989157205407649,0.17755798009274343,0.2238421619517689,0
competitor,0,0,2,6,19,49,107,245,640,NaN,NaN,0.8736149939571897,0.5626739454260449,0.43421845016795757,0.5526425753782046,0.5525771760832794,0.45689972174947013,0.42947187185470825,0
quartermaster,7,14,23,51,75,146,244,454,814,-0.15955344332455276,-0.000906537712379442,-0.021998913625802096,0.0016509908769544615,0.07079435184069803,0.09467195181395534,0.11476232005550598,0.1633865241760533,0.1777206291503038,0
collaboration,2,5,11,27,62,213,566,1232,2336,0.3725490196078431,0.5189815619131235,0.5521617261818842,0.5981852346866616,0.5523248255944897,0.5166647274988585,0.4928246608409361,0.4778671727057792,0.4508834910526409,0
philanthropy,8,16,29,62,156,380,818,1563,2722,-0.3564834265894378,-0.2643090198089058,-0.1718390770492254,0.004537831841695268,0.09746711427373259,0.19344669389374108,0.23744104191860393,0.2618332453420578,0.2521310356796209,0
container,57,121,249,498,965,1614,2533,3751,5000,0.5891349131802853,0.5494967245015764,0.5060828239056885,0.48445915119385635,0.46936415712598517,0.4462667957314548,0.434868846287371,0.4246196641559404,0.41375078300745227,0
vineyard,0,1,1,1,3,5,21,81,233,NaN,-0.1413828689370485,-0.1413828689370485,-0.1413828689370485,-0.4046039742431609,-0.2695941698916138,-0.1656046811406044,-0.03815782908513971,0.05036336217854227,0
viewpoint,5,7,10,31,119,315,805,1622,2816,0.10406371699552544,0.14008384326158346,0.13355651385902573,0.3243894667001864,0.45966869870613547,0.47222953745759727,0.46902509827718775,0.44868826728637834,0.4265345974445754,0
waterfront,2,5,16,23,51,114,227,439,887,0.5964678637424968,0.7275140048682893,0.661253907587886,0.6883152195095464,0.6469087204598333,0.5865473380867956,0.5441739116099956,0.507430864111149,0.47291863427986175,0
disability,11,25,55,103,235,477,923,1581,2592,0.38835084774380424,0.4148556904156354,0.41818523454780293,0.4170867205213017,0.4154483501129933,0.4183778179578632,0.40968438326253565,0.3913032261482666,0.3709747272093843,0
terrain,2,4,11,28,70,153,324,633,1184,0.43929847478029094,0.5137178664088103,0.6471183982494866,0.4667281599296528,0.5125562947327248,0.3650137670790974,0.38544306836339126,0.35872189233655766,0.35032569214054365,0
embodiment,7,14,22,51,163,364,743,1374,2291,-0.012092700425841636,-0.13273454848927027,-0.05829893938139921,0.0948066039660775,0.20655964528114662,0.233240554069159,0.22089452315037822,0.22767099779681374,0.23046728392612667,0
neighbour,1,1,1,4,6,24,68,186,480,-0.1413828689370485,-0.1413828689370485,-0.1413828689370485,-0.4095347742149069,-0.4333259003881973,-0.34270938419402414,-0.2896836177610103,-0.21027887367507675,-0.10460236762165034,0
cruiser,45,60,86,134,197,289,425,597,894,0.21175867152092454,0.19799898097828053,0.176494554734322,0.24369979876432307,0.30524733765231815,0.27741724417731994,0.2997165666917921,0.3127373315623946,0.3097103512560147,0
precedence,0,3,4,5,9,12,24,61,216,NaN,-0.3231369766712679,-0.3437659625248889,-0.4184596224450917,-0.4015307302304415,-0.43794357439517895,-0.3958159819576812,-0.06130707876009348,0.12377420618590161,0
township,1,4,7,10,17,33,65,177,401,0.9071207430340558,0.2972136222910217,0.25785050862450243,0.3173224158752025,0.2647581119762348,0.26218079460700866,0.32591706793689373,0.3423274648517893,0.36238720099008775,0
cult,0,4,16,37,90,219,493,1070,2056,NaN,0.16268177445352888,0.26188175294610494,0.3508773041486843,0.31915396825184467,0.34654614632560193,0.35053379558022263,0.3508737576166912,0.3351782752339161,0
makeup,2,4,7,19,39,99,230,520,1217,0.865667790570112,0.8205406201992298,0.7879237202194965,0.4798528731986379,0.517415450644099,0.5153797389384533,0.5120414901411872,0.46274285190226494,0.419678123891307,0
orthodoxy,52,103,168,276,452,777,1262,2047,3091,0.2524379712247591,0.27285659449890387,0.25270578981954883,0.3191696581369171,0.30849937196735766,0.30635809797112745,0.29688085208380344,0.29445820663081806,0.27551806683038166,0
documentary,6,12,15,37,80,180,374,784,1565,0.6465893692439061,0.658709137481947,0.6721089637840122,0.6586717165468035,0.5807892175965443,0.5792565149424369,0.5229733584292603,0.4981457148105187,0.4553044877945521,0
otter,8,13,26,41,82,154,269,482,911,0.05448520135569865,0.07183231529412595,0.2131867122742966,0.22918166084957647,0.23883843045942638,0.18351080736917696,0.20645830926719758,0.1579738315821546,0.15534173280566121,0
settler,5,12,16,30,42,75,143,257,530,0.02753363158570672,-0.04955316695279898,-0.06038505930169809,-0.1242555328535459,-0.05259204773522162,-0.047776011907613124,0.013595014259348762,0.0750372226783454,0.0942410918059128,0
residue,3,5,25,90,218,466,781,1285,2047,-0.3808183774106575,-0.012071375265977813,0.40160291330121534,0.39344327095652804,0.39276116797109983,0.39867280137499506,0.3822954515634875,0.3570230235902037,0.34498466547759965,0
infinity,8,13,26,73,145,323,669,1279,2338,-0.06056619561832449,0.06720453318776518,0.210846684765765,0.24674319227473246,0.29460400943639864,0.27776658918453245,0.2632615254948874,0.24594953363877,0.2382030393661734,0
backbone,0,0,1,2,4,6,10,36,122,NaN,NaN,-0.6600984535071488,-0.6628665642148747,0.12817561887562182,0.23661995421814389,0.1775050356935907,0.361149001949057,0.3627457517460944,0
birthplace,0,0,1,1,12,25,82,218,550,NaN,NaN,0.029345209293278655,0.029345209293278655,0.19738563262698994,0.17745643295732755,0.2033342382280802,0.2183170573618683,0.2420581119695645,0
gully,64,118,232,423,724,1203,1881,2917,4179,0.190868100717128,0.17414807052101022,0.1987236094587484,0.20019240380286085,0.2031447088333327,0.20338284821632502,0.21867461975265917,0.22416609471187815,0.2228614101814944,0
orientation,49,145,370,784,1426,2352,3545,5000,5000,0.5174879213220525,0.538286021588814,0.4977038979592692,0.47077077738687534,0.4416439778018339,0.4293068265095624,0.41408400525770217,0.3983020177942485,0.3983020177942485,0
referendum,13,33,69,148,287,526,895,1466,2273,0.4204542846239128,0.4530758288879209,0.4521097919530261,0.42960177351382645,0.44342697871322884,0.452788037439785,0.4302060998866145,0.42671089790317374,0.397513141528803,0
unconsciousness,6,16,34,68,154,306,607,1081,1816,-0.23003879707127164,-0.1646713732969608,-0.18129640374616351,-0.12349686736845485,-0.004872374575900959,0.04492580654319604,0.07681444848149825,0.11249077836018116,0.1242459273588686,0
nickname,4,4,8,8,9,11,34,113,369,-0.38120905828195234,-0.38120905828195234,-0.47299822666724434,-0.47299822666724434,-0.3282336993915594,-0.13932542854944147,0.16682999416186556,0.34284410449889896,0.37477742005840664,0
pavilion,2,5,24,45,96,197,410,762,1383,0.2608241225636305,0.1862291379433501,0.39153169024857554,0.43388632514207615,0.31280889846734716,0.26293911577735074,0.28266412184253503,0.26200872447823403,0.26448300378162026,0
sponsor,1,4,7,39,106,279,621,1236,2087,0.8272615204417808,0.7845351605062595,0.7067372996558968,0.5840822189950879,0.5793988775637243,0.5779263098329188,0.544395063560436,0.5240581702743142,0.4984622255701987,0
induction,6,29,96,228,434,874,1556,2529,3878,0.6030603580722459,0.5119940860830701,0.4599541411537655,0.463453138444456,0.4441002227054997,0.41432358047356654,0.3941484560494477,0.37552366608608184,0.3685534267929661,0
novice,0,0,1,2,7,22,78,245,652,NaN,NaN,0.6656346749226005,0.39731682146542824,0.2829125616880846,0.08040399816370015,0.13365217055884987,0.16496925092603704,0.16972622663311088,0
quarterback,84,115,157,212,264,339,494,749,1159,0.7615882196486994,0.7410218632756915,0.7198924577327158,0.7081559691346686,0.693941183157318,0.6772570912040085,0.6572554176303084,0.6168910493668722,0.5741656466780278,0
south-west,7,17,40,69,122,227,375,672,1190,0.43444201037729885,0.3271806267239806,0.292563060773351,0.2540888279905427,0.2398832809927511,0.24351017227727814,0.2633115761682686,0.23970399307658538,0.24343437958618683,0
differentiation,514,903,1444,2142,3027,4076,5000,5000,5000,0.41623860114406175,0.40110005220958656,0.3904637421886316,0.3792944314630203,0.37227489231216315,0.3631369770948649,0.35405474942621656,0.35405474942621656,0.35405474942621656,0
ski,2,3,11,28,41,73,152,341,778,0.7757120606155397,0.7596066285279459,0.7411252948744109,0.6329252112433102,0.6266765672977959,0.6299716639844409,0.5993048181089295,0.5318900867220703,0.5145519944089988,0
availability,9,25,76,178,450,914,1608,2607,3922,0.6816219929617056,0.6451339118036243,0.5733664888932593,0.5374454638408088,0.5100599370905715,0.48612966523901047,0.47371398783250857,0.4577436900877918,0.4437477129022793,0
catcher,46,69,90,132,192,273,420,701,1312,0.7734470697602854,0.7610802272626828,0.7340243776639053,0.7212627633143844,0.693526485568396,0.6747462789393031,0.6398821285625732,0.5704285451197388,0.4962537774400934,0
cascade,6,15,37,91,193,386,761,1293,2215,-0.21906917741993337,-0.1405884697306559,-0.03519613872439494,0.07029186178289046,0.11890294114618308,0.16390923080308079,0.18093148894933095,0.1977525540873241,0.21995858676400026,0
radius,3,13,35,68,131,260,521,958,1723,-0.007064277486164894,0.2782218826754639,0.27279801360836564,0.30288055420444576,0.3296397101669903,0.3486025160091483,0.3856708613515472,0.37670197045733433,0.3657769209963237,0
disobedience,5,9,25,48,103,234,474,976,1798,-0.4551965034377202,-0.48869734116953695,-0.33702678201186875,-0.2695600211753422,-0.14891221001255414,-0.09832451540769271,-0.018825277769995673,0.027098527322753994,0.0761807356059817,0
sycamore,36,56,90,137,215,371,699,1292,2180,-0.1549918679068263,-0.12308821975914444,-0.12796289641633632,-0.09084159431045515,-0.021268872619195682,0.021870210059652027,0.07250136709486142,0.12379749481959304,0.15256443297551978,0
recluse,1,2,4,7,21,63,166,464,1049,-0.8101135190918473,-0.803921568627451,-0.50670238827953,-0.09858406900274427,-0.18714398063030147,-0.02711376540641717,0.07845777057083796,0.07783122524981025,0.10116043715985162,0
violinist,37,57,106,169,255,448,780,1258,2077,0.6793418361145095,0.6756848022011516,0.5620603121729202,0.5052106558083911,0.5016036148241606,0.45734339656952366,0.43028828364300215,0.3960356781734416,0.36934872737222496,0
chute,0,0,10,42,118,286,619,1176,2034,NaN,NaN,0.3738389819585633,0.2759407304849606,0.3163837715815675,0.2877458482854008,0.2909793600983753,0.2945928760679411,0.28427279186812904,0
educator,19,51,99,199,336,634,1055,1794,2833,0.2834216041466176,0.27123927673185816,0.28916500166152137,0.38478483347454323,0.3752897864888733,0.39681675921674275,0.41097285433630637,0.39713290775860954,0.37854330500132377,0
mall,0,0,2,5,14,37,99,234,493,NaN,NaN,0.8885448916408668,0.9265191969807873,0.7628374102865731,0.5525249609307437,0.5867431812482987,0.5064119809364731,0.4674329480483146,0
investor,24,33,52,108,194,321,535,930,1582,0.5231317369887964,0.4968953078665692,0.5146139932986707,0.5693234083596181,0.5521995028270433,0.5451701473160911,0.5141596240828568,0.48232292976846963,0.46240654376001755,0
trump,0,1,1,1,2,8,23,63,198,NaN,-0.8513931888544891,-0.8513931888544891,-0.8513931888544891,-0.7213622291021671,-0.5345009745807339,-0.358637066380905,-0.16479567339577725,-0.03943107938025477,0
organisation,42,124,313,666,1254,2182,3306,4773,5000,0.41982310130116024,0.3808757375451341,0.36455033000302933,0.35770095584828326,0.35635367751045594,0.3467231150143717,0.33974227327047074,0.32886083213299794,0.32729638151856677,0
terra,3,4,5,7,19,89,296,779,1599,-0.013877783891320735,-0.20343287811650715,-0.17554561078418157,-0.2353065786473934,-0.12705529388757095,-0.015791620611378447,-0.012494704985371297,-0.016925117421195512,-0.009913243438822739,0
anthem,9,15,35,65,106,186,292,471,757,0.011792895006381587,0.05391213118756017,0.14540082389164674,0.09378157808971894,0.10658432014335782,0.16549129663889756,0.23296376289035103,0.25382648022351034,0.2567840584025072,0
evangelist,3,4,9,26,54,120,247,511,992,-0.22494143816039927,-0.06218296888569794,0.049834409210946534,0.052539261404288176,0.1320169212946302,0.30871157944571054,0.33540148857089636,0.36649256882125275,0.3720555340223549,0
knave,42,68,108,170,273,457,749,1241,2061,-0.45894195959451234,-0.4141106449972759,-0.38309894367547764,-0.3005284683052392,-0.25578963001367694,-0.19482866490896425,-0.11483084579504138,-0.07894406533827328,-0.022606898669946297,0
gymnasium,3,8,19,47,90,159,283,502,898,0.20495297920640212,0.3399864644609394,0.32112538363726345,0.40588121805146365,0.48037614944276597,0.44304690009168446,0.4693807344674458,0.43603820346717537,0.4130326661931087,0
disrespect,8,12,24,52,105,191,336,663,1240,-0.4979736537035965,-0.4205171472821346,-0.5555414164450755,-0.504938913280432,-0.4150527288286728,-0.3717425778343568,-0.25820239199516265,-0.1653871592535378,-0.06807888048461963,0
generalization,183,339,620,1002,1545,2351,3470,4831,5000,0.4128388190028711,0.41649207023144486,0.3783965699530184,0.35043535363968215,0.3219058470618899,0.313805033531186,0.3054761342826411,0.2984562081237357,0.29835628873228814,0
indicator,6,22,47,119,262,524,967,1608,2585,0.5403073113669369,0.4789617438997564,0.4819425740168902,0.5040570452160571,0.5062370894454962,0.48594960770173085,0.4779176525588094,0.46857249074840174,0.45628227077845457,0
booze,8,18,31,62,143,335,733,1457,2527,0.6180181846166338,0.5558780288175383,0.5287799998707511,0.5457485012170852,0.42135076806600413,0.37875863152464295,0.35446328912627756,0.3300467446930375,0.32220296074389204,0
textbook,14,40,109,197,401,747,1304,2184,3592,0.48582476219949694,0.4424825590590472,0.41498213510215054,0.40440644771553513,0.40611943059266997,0.3910493095633506,0.3850386455384881,0.3909383587352839,0.38327371375277136,0
experimentation,16,37,155,386,845,1534,2517,3827,5000,0.5689195275412887,0.5132348845693661,0.5153595041599877,0.5084757618523336,0.4625976116185402,0.4496468076540828,0.4260179396269764,0.4162104321046175,0.4011942524158143,0
pub,0,0,0,2,6,13,35,95,286,NaN,NaN,NaN,0.07263792762167975,0.42495663740489037,0.4366543196924857,0.3656961748503587,0.31032319216283244,0.3035407023330205,0
epitaph,3,4,9,19,31,60,114,229,527,-0.2143102855177159,0.007052543120670773,-0.05819639624454672,-0.1882429746182442,-0.159712671600027,-0.15679884613617953,-0.03491901576736076,0.0020100294947522886,0.034188378175663205,0
culmination,3,3,7,14,31,92,229,548,1164,-0.059146920574875785,-0.059146920574875785,0.04196517655831472,0.08341415170105873,0.1832589901567018,0.32745058419863265,0.33917063878178416,0.34850035165971255,0.3540961312834883,0
anarchist,7,13,25,39,84,148,319,575,1048,0.5821967924044179,0.5796522695534444,0.6275072655182309,0.5844149826490932,0.48273719961704514,0.45566516060023804,0.4023356340306006,0.38563117547352427,0.36428495231473335,0
churchyard,5,11,15,24,42,83,177,385,810,-0.025675890647947085,-0.051236653232050317,-0.0485677553652422,-0.1256709358073517,-0.09664673235038304,-0.0796841291831368,-0.011420611252207545,0.022477199929386425,0.03710467564866926,0
designation,1,2,5,11,35,79,235,655,1478,-0.9649122807017543,-0.38906088751289986,-0.0658410732714138,-0.06055139591895186,0.11857835778881533,0.18176061491731285,0.30901945349707016,0.33213411054119496,0.32273830782745194,0
insignificance,1,2,5,11,20,58,160,387,874,0.621511153509063,-0.16523829153088077,-0.13260600920455654,-0.08270208806183638,0.03691321384862177,0.11243552316401102,0.11022970573852156,0.13304721695150495,0.15434552136825644,0
atheism,91,167,270,426,666,1056,1617,2394,3506,0.2774363375252166,0.2531758749674212,0.2573210167181325,0.2635606802609966,0.2363318197441003,0.23698314080962007,0.21796191081243624,0.20918869277062038,0.20447411562611,0
municipality,0,5,22,80,206,481,947,1733,2838,NaN,0.3093782158443975,0.18147058162274707,0.2536744953378026,0.2885818210797465,0.29779733892132104,0.31553360170269784,0.30672683027213327,0.3081716908948034,0
bookseller,7,14,31,55,95,183,346,609,1138,0.1510120144357082,0.12659813020050908,0.06378995124197147,0.044050719318482444,0.008204848855247105,0.0819857379303151,0.08881286332877088,0.12775948383558136,0.15792473137037996,0
detour,0,3,5,15,41,87,178,369,805,NaN,-0.06881415106381984,0.08096551435100573,0.23712256626435246,0.15888351284022045,0.17491868285947038,0.19863975562182537,0.2337540910584434,0.2651267995587501,0
pedigree,2,3,3,3,4,8,14,41,161,-0.4200206398348813,-0.3126934984520124,-0.3126934984520124,-0.3126934984520124,-0.32863641663547616,-0.3673458814199993,-0.24349689006551917,-0.05040947507589317,0.09471302001037228,0
subscriber,1,3,7,16,42,85,181,368,863,0.9525283797729618,0.7031655474122793,0.769138966749355,0.41131427343696914,0.4675306694491445,0.409280147984519,0.43107357560418114,0.4324455850113098,0.3971992493607586,0
acclaim,5,7,11,14,22,35,69,159,353,-0.3028957853477795,-0.45332123065602703,-0.15369797058698217,-0.06894506759754672,0.05008588078467251,-0.029641901830231524,0.12139896024211176,0.21180565602292034,0.26105717402742884,0
vanguard,0,1,1,8,39,111,296,670,1461,NaN,0.6803102675510515,0.6803102675510515,0.31449437927728724,0.3259059897992206,0.39928276840202004,0.4130523545352522,0.3902145339886259,0.3876187543671961,0
quartet,15,38,80,137,228,328,477,751,1271,0.6208012922191765,0.5452183625932615,0.5586930539666615,0.503200773671815,0.5029787751523046,0.4625789776812466,0.43793485098047774,0.4290779810922983,0.40662028403392486,0
